show_id,type,title,director,country,date_added,release_year,rating,duration,genre,description,year_added,month_added,season_count
s2214,Movie,The Kissing Booth 2,Vince Marcello,"United Kingdom, United States",2020-07-24,2020,TV-14,133,Comedies,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",2020,7,
s2216,Movie,The Larva Island Movie,Ahn Byoung-wook,South Korea,2020-07-23,2020,TV-Y7,91,Children & Family Movies,"In this movie sequel to the hit series, Chuck returns home and talks to a reporter about life on the island with zany larva pals Red and Yellow.",2020,7,
s2217,Movie,The Letter Reader,Sibusiso Khuzwayo,South Africa,2020-07-23,2019,TV-PG,30,Dramas,A young boy from Johannesburg arrives in KwaZulu-Natal and begins to read letters for villagers — then falls in love with one of the recipients.,2020,7,
s2221,Movie,Ip Man 4: The Finale,Wilson Yip,"Hong Kong, China",2020-07-21,2019,TV-MA,105,Action & Adventure,"Ip Man travels to San Francisco with his son and wrestles with tensions between martial arts masters and his star student, Bruce Lee.",2020,7,
s2222,Movie,Jack Whitehall: I'm Only Joking,"Dave Skinner, Freddie Waters",United Kingdom,2020-07-21,2020,TV-MA,58,Stand-Up Comedy,"Jack Whitehall hits the stage with hilarious tales about happy couples, life in hotels, human stupidity and his well-traveled father.",2020,7,
s2225,Movie,Funan,Denis Do,"France, Belgium, Luxembourg, Cambodia,",2020-07-18,2018,TV-14,87,Dramas,"Separated from their young son during the brutal Khmer Rouge revolution, a couple must find ways to endure while searching for their child.",2020,7,
s2232,Movie,The Millions,"Toka McBaror, Tunde Apalowo",Nigeria,2020-07-17,2019,TV-MA,95,Comedies,"To pull off a massive heist, a charismatic con artist attempts to rob a fortified home with the help of a team he can't completely trust.",2020,7,
s2233,Movie,Fatal Affair,Peter Sullivan,United States,2020-07-16,2020,TV-14,90,Thrillers,A lawyer is caught in a terrifying game of cat and mouse when a drink with an old friend escalates into an obsession that jeopardizes everyone she loves.,2020,7,
s2234,Movie,MILF,Axelle Laffont,"France, Belgium",2020-07-16,2018,TV-MA,102,Comedies,"In the south of France, three best friends in their 40s navigate loss and heartbreak while embarking on steamy affairs with much younger men.",2020,7,
s2235,Movie,Cold Feet,Moses Inwang,Nigeria,2020-07-15,2019,TV-14,98,Dramas,"At a resort getaway, the fate of two couples collides when a wife unexpectedly runs into an old flame as he hesitates to propose to his girlfriend.",2020,7,
s2240,Movie,Sylvia,Daniel Oriahi,Nigeria,2020-07-15,2018,TV-14,104,Dramas,"When a man outgrows a childhood friendship and commits to marrying his girlfriend, obsession and spiritual warfare soon disrupt his peaceful life.",2020,7,
s2241,Movie,The Players,Stefano Mordini,Italy,2020-07-15,2020,TV-MA,89,Comedies,"From campy lies to sexy surprises, this collection of vignettes captures the follies of several men as they fumble with fidelity and relationships.",2020,7,
s2243,Movie,Urzila Carlson: Overqualified Loser,Hayden Guppy,Australia,2020-07-14,2020,TV-MA,62,Stand-Up Comedy,"Stand-up comedian Urzila Carlson keeps the crowd roaring with her thoughts on recasting ""The Biggest Loser,"" sex tape regrets and boxed wine hangovers.",2020,7,
s2245,Movie,Hole in the Wall,"André Odendaal, Johan Vorster",South Africa,2020-07-11,2016,TV-MA,104,Dramas,"Diagnosed with colon cancer, a free-spirited man embarks on an illuminating road trip with his son through South Africa.",2020,7,
s2248,Movie,Mama's Boy,Amro Salah,Egypt,2020-07-10,2018,TV-14,101,Comedies,A man undergoes a heart transplant following a serious injury and begins to take on some of the donor's motherly characteristics.,2020,7,
s2251,Movie,The Old Guard,Gina Prince-Bythewood,United States,2020-07-10,2020,R,126,Action & Adventure,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,2020,7,
s2252,TV Show,The Twelve,Wouter Bouvijn,Belgium,2020-07-10,2019,TV-MA,,Crime TV Shows,Twelve jurors — ordinary people with struggles of their own — must decide the case of a woman accused of killing her best friend and her own daughter.,2020,7,1
s2253,Movie,Your Excellency,Funke Akindele,Missing,2020-07-10,2019,TV-G,120,Comedies,"Bumbling through politics, a billionaire businessman's presidential campaign seems destined for disaster until it gets a boost from social media.",2020,7,
s2257,Movie,Born Racer,Bryn Evans,New Zealand,2020-07-08,2018,R,89,Documentaries,"In this all-access pass, IndyCar champion Scott Dixon and his team navigate the risks on the road in the quest to win it all.",2020,7,
s2258,Movie,Mucho Mucho Amor: The Legend of Walter Mercado,"Cristina Costantini, Kareem Tabsch",United States,2020-07-08,2020,TV-14,96,Documentaries,"Dazzling and tender-hearted, legendary astrologer Walter Mercado vanished at the peak of his fame. This documentary poignantly explains what happened.",2020,7,
s2260,Movie,The Long Dumb Road,Hannah Fidell,United States,2020-07-08,2018,R,91,Comedies,"Bound for art school, a sheltered student gets roped into the antics of a freewheeling mechanic who hitches a ride after fixing his car.",2020,7,
s2261,Movie,Dr. Seuss' The Lorax,"Chris Renaud, Kyle Balda","United States, France",2020-07-07,2012,PG,86,Children & Family Movies,The forest-dwelling Lorax has to stop the short-sighted Once-ler from ruining the environment for profit in this adaptation of the Dr. Seuss classic.,2020,7,
s2262,Movie,Jim Jefferies: Intolerant,Scott Zabielski,Missing,2020-07-07,2020,TV-MA,67,Stand-Up Comedy,"Between scenes from an excruciating date, Jim Jefferies digs into generational differences, his own bad habits and the shifting boundaries in comedy.",2020,7,
s2263,Movie,A Kid from Coney Island,"Coodie, Chike","United States, China",2020-07-06,2019,TV-MA,89,Documentaries,"From gifted athlete to professional NBA hooper, Coney Island's Stephon Marbury navigates the pressures, pitfalls and peaks of his basketball journey.",2020,7,
s2264,Movie,PNL - Dans la légende tour,QLF,Missing,2020-07-06,2020,TV-MA,65,International Movies,"French rap duo PNL deliver hypnotic visuals and perform popular tracks from their album ""Dans la légende"" and more at the Bercy Arena in Paris.",2020,7,
s2265,Movie,Aiyyaa,Sachin Kundalkar,India,2020-07-05,2012,TV-14,151,Comedies,"An outspoken, imaginative girl from a conservative family pursues her dream man while fending off the prospect of an arranged marriage.",2020,7,
s2266,Movie,Bbuddah Hoga Terra Baap,Puri Jagannadh,India,2020-07-05,2011,TV-14,116,Action & Adventure,"A cooly confident aging hit man returns from exile in Paris to his old city, Mumbai, to revisit his past and perform one last job.",2020,7,
s2267,Movie,Blood Money,Vishal Mahadkar,India,2020-07-05,2012,TV-14,110,Dramas,"Ambitious Kunal takes a job in the diamond business, but his life is thrown into turmoil when he's drawn into the seedy underworld of his new career.",2020,7,
s2268,Movie,Bombay Talkies,"Anurag Kashyap, Dibakar Banerjee, Karan Johar, Zoya Akhtar",India,2020-07-05,2013,TV-MA,123,Dramas,"A gay man deals with his sexuality, a struggling actor has an epiphany, a boy becomes a dancer, and a man tries to fulfill his father's dying wish.",2020,7,
s2269,Movie,Boss,Anthony D'Souza,India,2020-07-05,2013,TV-14,139,Action & Adventure,"Disowned by his father as a boy, Surya is taken in by a crime boss. When his brother Shiv is wrongly imprisoned, his father pleads for Surya's help.",2020,7,
s2270,Movie,Budhia Singh: Born to Run,Soumendra Padhi,India,2020-07-05,2016,TV-MA,95,Dramas,"In this thought-provoking biopic, an idealistic judo trainer adopts a boy from the slums and grooms him into the world's youngest marathon runner.",2020,7,
s2271,Movie,Chashme Baddoor,David Dhawan,India,2020-07-05,2013,TV-14,121,Comedies,"When pretty new neighbor Seema falls for their shy roommate Sid, jealous womanizers Omi and Jai plot to break up the new lovebirds.",2020,7,
s2272,Movie,Dharam Sankat Mein,Fuwad Khan,India,2020-07-05,2015,TV-PG,127,Comedies,"After learning he was adopted from a Muslim couple, a Hindu man seeks his birth father but finds he must confront his bigotry to realize his quest.",2020,7,
s2273,Movie,Drishyam,Nishikant Kamat,India,2020-07-05,2015,TV-14,162,Dramas,An unexceptional man becomes a murder suspect when the son of a high-ranking police official who harassed his daughter goes missing.,2020,7,
s2274,Movie,Gabbar Is Back,Krish,India,2020-07-05,2015,TV-14,128,Action & Adventure,"After a vengeful college professor targets corruption in the government, he adopts the name ""Gabbar"" and becomes a hero to a weary public.",2020,7,
s2275,Movie,Gollu Aur Pappu,Kabir Sadanand,India,2020-07-05,2014,TV-14,112,Action & Adventure,"Hapless brothers Gollu and Pappu stumble into a terrorist plot and end up being ordered to detonate a bomb, a task they are destined to bungle.",2020,7,
s2276,TV Show,Hook,Rachit Kusonkoonsiri,Thailand,2020-07-05,2020,TV-MA,,International TV Shows,"Despite their fathers' rivalry, two university students form a friendship at a boxing gym as they tackle family drama, romance and personal crises.",2020,7,1
s2277,Movie,Inkaar,Sudhir Mishra,India,2020-07-05,2013,TV-MA,125,Dramas,"An ad agency CEO is put under investigation when his ambitious protégée – and lover – accuses him of sexual harassment, vying for his top position.",2020,7,
s2278,Movie,Madras Café,Shoojit Sircar,India,2020-07-05,2013,TV-14,128,Dramas,An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,2020,7,
s2279,Movie,Mary Kom,Omung Kumar,India,2020-07-05,2014,TV-PG,120,Dramas,The daughter of a poor rice farmer overcomes the objections of her father and the demands of a male-dominated society to pursue a career in boxing.,2020,7,
s2280,Movie,Michael,Ribhu Dasgupta,India,2020-07-05,2011,TV-MA,86,Dramas,"After a dedicated cop accidentally kills a 12-year-old boy, he's fired, harassed and forced to take menial work as he tries to keep his life together.",2020,7,
s2281,Movie,Mumbai Delhi Mumbai,Satish Rajwade,India,2020-07-05,2014,TV-MA,107,Comedies,"In Delhi for the first time, a Mumbai girl loses her phone but gets a surprise chance at true love with a local boy who begrudgingly helps her.",2020,7,
s2282,Movie,Oh My God,Umesh Shukla,India,2020-07-05,2012,TV-PG,129,Comedies,Mumbai shopkeeper Kanji Bhai files a lawsuit against God when an earthquake destroys his store and his insurance policy won't cover the damage.,2020,7,
s2283,Movie,One by Two,Devika Bhagat,India,2020-07-05,2014,TV-14,135,Comedies,The lives of a Mumbai man and woman who are both dealing with issues intersect through a TV dance show that she wants to win but he wants to sabotage.,2020,7,
s2284,Movie,Only,Takashi Doscher,United States,2020-07-05,2019,TV-MA,97,Dramas,A couple must endure a self-imposed quarantine and elude authorities after a mysterious virus proves lethal to the world’s female population.,2020,7,
s2285,Movie,Penalty,Shubham Singh,India,2020-07-05,2019,TV-14,125,Dramas,"At a Lucknow college, an aspiring football player’s dream of playing nationally is threatened when he faces discrimination for his Manipuri background.",2020,7,
s2286,Movie,Players,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,2020-07-05,2012,TV-14,162,Action & Adventure,"Learning of a fortune in gold being secretly shipped to Romania, master thieves Charlie and Riya assemble a crack team to steal it.",2020,7,
s2287,Movie,Pyaar Ka Punchnama 2,Luv Ranjan,India,2020-07-05,2015,TV-MA,136,Comedies,Three young bachelors find the reality of relationships to be far removed from the idea of true romance that they had once pursued.,2020,7,
s2288,Movie,Queen,Vikas Bahl,India,2020-07-05,2014,TV-MA,138,Comedies,"Dumped by her fiancé, a sheltered young woman decides to go on her honeymoon to Europe alone, embarking on an exhilarating journey of self-discovery.",2020,7,
s2289,Movie,Shaitan,Bejoy Nambiar,India,2020-07-05,2011,TV-MA,126,Action & Adventure,"When they're blackmailed after a hit-and-run, a troubled rich girl and her wild friends stage a fake kidnapping with a plan to collect the ransom.",2020,7,
s2290,Movie,Special 26,Neeraj Pandey,India,2020-07-05,2013,TV-PG,137,Dramas,"In this fact-based crime drama, a gang of con artists posing as government officials executes a heist in the form of a raid on a prominent jeweler.",2020,7,
s2291,Movie,Tanu Weds Manu,Aanand Rai,India,2020-07-05,2011,TV-14,114,Comedies,"When London-based doctor Manu reluctantly returns to India to find a bride, he meets the girl of his dreams – only to discover she loves another man.",2020,7,
s2292,Movie,What the Fish,Gurmmeet Singh,India,2020-07-05,2013,TV-14,96,Comedies,A crabby woman leaves home for a vacation and entrusts her niece's fiancé to feed her fish and adhere to a strict set of rules. He has other ideas.,2020,7,
s2295,Movie,Desperados,LP,United States,2020-07-03,2020,TV-MA,107,Comedies,"After drunkenly sending a cringeworthy email, hopeless romantic Wes heads to Mexico with her best friends to erase the note before her new love reads it.",2020,7,
s2296,Movie,Hunter in the Blue Side of Manchester,Rako Prijanto,"Indonesia, United Kingdom",2020-07-03,2020,TV-MA,89,Dramas,"To honor his father, a diligent college graduate takes on the daunting goal of becoming a reporter for an English Premier League soccer club.",2020,7,
s2297,Movie,I Am Not Your Negro,Raoul Peck,"Switzerland, France, Belgium, United States",2020-07-03,2017,PG-13,94,Documentaries,"Based on James Baldwin's unfinished book, this visual essay explores racism through the stories of Medgar Evers, Malcolm X and Martin Luther King Jr.",2020,7,
